1,"[-0.298, 66.32, -5.0]",1819.2,24000,,6
1,"[-0.32, 66.469, -5.0]",1819.2,24000,,6
1,"[-0.348, 66.616, -5.0]",1819.2,24000,,6
1,"[-0.382, 66.766, -5.0]",1819.2,24000,,6
1,"[-0.513, 67.092, -5.0]",1819.2,24000,,6
1,"[-0.705, 67.386, -5.0]",1819.2,24000,,6
1,"[-0.95, 67.637, -5.0]",1819.2,24000,,6
1,"[-1.239, 67.836, -5.0]",1819.2,24000,,6
3,"[-1.777, 67.66, -5.0]",1000.0,24000,0.4,6
3,"[-1.819, 67.51, -5.0]",1000.0,24000,0.4,6
1,"[-1.82, 67.476, -5.0]",1819.2,24000,,6
1,"[-1.778, 62.54, -5.0]",1819.2,24000,,6
1,"[-1.777, 62.513, -5.0]",1819.2,24000,,6
3,"[-1.347, 62.145, -5.0]",1000.0,24000,0.4,6
3,"[-1.197, 62.187, -5.0]",1000.0,24000,0.4,6
1,"[-1.108, 62.236, -5.0]",1819.2,24000,,6
1,"[-1.019, 62.277, -5.0]",1819.2,24000,,6
1,"[-0.885, 62.346, -5.0]",1819.2,24000,,6
1,"[-0.783, 62.456, -5.0]",1819.2,24000,,6
1,"[-0.693, 62.576, -5.0]",1819.2,24000,,6
1,"[-0.614, 62.703, -5.0]",1819.2,24000,,6
1,"[-0.543, 62.835, -5.0]",1819.2,24000,,6
1,"[-0.479, 62.971, -5.0]",1819.2,24000,,6
1,"[-0.421, 63.11, -5.0]",1819.2,24000,,6
1,"[-0.369, 63.25, -5.0]",1819.2,24000,,6
1,"[-0.322, 63.393, -5.0]",1819.2,24000,,6
1,"[-0.277, 63.544, -5.0]",1819.2,24000,,6
1,"[-0.235, 63.699, -5.0]",1819.2,24000,,6
1,"[-0.193, 63.876, -5.0]",1819.2,24000,,6
1,"[-0.152, 64.075, -5.0]",1819.2,24000,,6
1,"[-0.114, 64.283, -5.0]",1819.2,24000,,6
1,"[-0.081, 64.499, -5.0]",1819.2,24000,,6
1,"[-0.053, 64.724, -5.0]",1819.2,24000,,6
1,"[-0.032, 64.949, -5.0]",1819.2,24000,,6
1,"[-0.017, 65.165, -5.0]",1819.2,24000,,6
1,"[-0.009, 65.365, -5.0]",1819.2,24000,,6
1,"[-0.006, 65.551, -5.0]",1819.2,24000,,6
1,"[-0.009, 65.717, -5.0]",1819.2,24000,,6
1,"[-0.015, 65.871, -5.0]",1819.2,24000,,6
1,"[-0.026, 66.02, -5.0]",1819.2,24000,,6
1,"[-0.041, 66.17, -5.0]",1819.2,24000,,6
1,"[-0.061, 66.318, -5.0]",1819.2,24000,,6
1,"[-0.09, 66.465, -5.0]",1819.2,24000,,6
1,"[-0.124, 66.612, -5.0]",1819.2,24000,,6
1,"[-0.128, 66.627, -5.0]",1819.2,24000,,6
1,"[-0.239, 66.915, -5.0]",1819.2,24000,,6
1,"[-0.398, 67.181, -5.0]",1819.2,24000,,6
1,"[-0.6, 67.415, -5.0]",1819.2,24000,,6
1,"[-0.839, 67.611, -5.0]",1819.2,24000,,6
1,"[-1.108, 67.764, -5.0]",1819.2,24000,,6
3,"[-1.631, 67.548, -5.0]",1000.0,24000,0.4,6
3,"[-1.662, 67.395, -5.0]",1000.0,24000,0.4,6
1,"[-1.662, 67.387, -5.0]",1819.2,24000,,6
1,"[-1.572, 62.646, -5.0]",1819.2,24000,,6
1,"[-1.572, 62.639, -5.0]",1000.0,24000,,6
3,"[-1.165, 62.247, -5.0]",1000.0,24000,0.4,6
3,"[-1.019, 62.277, -5.0]",1000.0,24000,0.4,6
1,"[-0.925, 62.32, -5.0]",1819.2,24000,,6
1,"[-0.894, 62.329, -5.0]",1819.2,24000,,6
1,"[-0.752, 62.377, -5.0]",1819.2,24000,,6
1,"[-0.638, 62.474, -5.0]",1819.2,24000,,6
1,"[-0.537, 62.585, -5.0]",1819.2,24000,,6
1,"[-0.448, 62.706, -5.0]",1819.2,24000,,6
1,"[-0.368, 62.833, -5.0]",1819.2,24000,,6
1,"[-0.296, 62.964, -5.0]",1819.2,24000,,6
1,"[-0.23, 63.099, -5.0]",1819.2,24000,,6
1,"[-0.171, 63.237, -5.0]",1819.2,24000,,6
1,"[-0.117, 63.377, -5.0]",1819.2,24000,,6
1,"[-0.068, 63.518, -5.0]",1819.2,24000,,6
1,"[-0.023, 63.662, -5.0]",1819.2,24000,,6
1,"[0.018, 63.807, -5.0]",1819.2,24000,,6
1,"[0.058, 63.968, -5.0]",1819.2,24000,,6
1,"[0.097, 64.142, -5.0]",1819.2,24000,,6
1,"[0.132, 64.325, -5.0]",1819.2,24000,,6
1,"[0.163, 64.512, -5.0]",1819.2,24000,,6
1,"[0.189, 64.701, -5.0]",1819.2,24000,,6
1,"[0.21, 64.888, -5.0]",1819.2,24000,,6
1,"[0.224, 65.069, -5.0]",1819.2,24000,,6
1,"[0.234, 65.247, -5.0]",1819.2,24000,,6
1,"[0.238, 65.416, -5.0]",1819.2,24000,,6
1,"[0.238, 65.574, -5.0]",1819.2,24000,,6
1,"[0.234, 65.724, -5.0]",1819.2,24000,,6
1,"[0.225, 65.874, -5.0]",1819.2,24000,,6
1,"[0.211, 66.023, -5.0]",1819.2,24000,,6
1,"[0.191, 66.172, -5.0]",1819.2,24000,,6
1,"[0.174, 66.269, -5.0]",1819.2,24000,,6
1,"[0.072, 66.626, -5.0]",1819.2,24000,,6
1,"[-0.096, 66.957, -5.0]",1819.2,24000,,6
1,"[-0.324, 67.25, -5.0]",1819.2,24000,,6
1,"[-0.604, 67.494, -5.0]",1819.2,24000,,6
1,"[-0.925, 67.68, -5.0]",1819.2,24000,,6
3,"[-1.448, 67.464, -5.0]",1000.0,24000,0.4,6
3,"[-1.479, 67.311, -5.0]",1000.0,24000,0.4,6
1,"[-1.479, 67.303, -5.0]",1819.2,24000,,6
1,"[-1.391, 62.778, -5.0]",1819.2,24000,,6
1,"[-1.39, 62.71, -5.0]",1000.0,24000,,6
3,"[-0.982, 62.317, -5.0]",1000.0,24000,0.4,6
3,"[-0.894, 62.329, -5.0]",1000.0,24000,0.4,6
1,"[-0.711, 62.38, -5.0]",1819.2,24000,,6
1,"[-0.568, 62.426, -5.0]",1819.2,24000,,6
1,"[-0.451, 62.519, -5.0]",1819.2,24000,,6
1,"[-0.346, 62.627, -5.0]",1819.2,24000,,6
1,"[-0.252, 62.744, -5.0]",1819.2,24000,,6
1,"[-0.167, 62.867, -5.0]",1819.2,24000,,6
1,"[-0.09, 62.996, -5.0]",1819.2,24000,,6
1,"[-0.02, 63.128, -5.0]",1819.2,24000,,6
1,"[0.044, 63.264, -5.0]",1819.2,24000,,6
1,"[0.102, 63.402, -5.0]",1819.2,24000,,6
1,"[0.155, 63.543, -5.0]",1819.2,24000,,6
1,"[0.204, 63.685, -5.0]",1819.2,24000,,6
1,"[0.248, 63.828, -5.0]",1819.2,24000,,6
1,"[0.287, 63.973, -5.0]",1819.2,24000,,6
1,"[0.325, 64.126, -5.0]",1819.2,24000,,6
1,"[0.359, 64.285, -5.0]",1819.2,24000,,6
1,"[0.39, 64.449, -5.0]",1819.2,24000,,6
1,"[0.416, 64.615, -5.0]",1819.2,24000,,6
1,"[0.438, 64.781, -5.0]",1819.2,24000,,6
1,"[0.455, 64.946, -5.0]",1819.2,24000,,6
1,"[0.467, 65.106, -5.0]",1819.2,24000,,6
1,"[0.474, 65.262, -5.0]",1819.2,24000,,6
1,"[0.477, 65.412, -5.0]",1819.2,24000,,6
1,"[0.476, 65.562, -5.0]",1819.2,24000,,6
1,"[0.469, 65.712, -5.0]",1819.2,24000,,6
1,"[0.456, 65.861, -5.0]",1819.2,24000,,6
1,"[0.437, 66.01, -5.0]",1819.2,24000,,6
1,"[0.413, 66.158, -5.0]",1819.2,24000,,6
1,"[0.381, 66.304, -5.0]",1819.2,24000,,6
1,"[0.34, 66.448, -5.0]",1819.2,24000,,6
1,"[0.292, 66.591, -5.0]",1819.2,24000,,6
1,"[0.278, 66.624, -5.0]",1819.2,24000,,6
1,"[0.138, 66.894, -5.0]",1819.2,24000,,6
1,"[-0.045, 67.137, -5.0]",1819.2,24000,,6
1,"[-0.267, 67.346, -5.0]",1819.2,24000,,6
1,"[-0.521, 67.514, -5.0]",1819.2,24000,,6
1,"[-0.8, 67.637, -5.0]",1819.2,24000,,6
3,"[-1.299, 67.371, -5.0]",1000.0,24000,0.4,6
3,"[-1.317, 67.244, -5.0]",1000.0,24000,0.4,6
1,"[-1.316, 67.216, -5.0]",1000.0,24000,,6
1,"[-1.202, 62.837, -5.0]",1819.2,24000,,6
1,"[-1.2, 62.76, -5.0]",1000.0,24000,,6
3,"[-0.79, 62.37, -5.0]",1000.0,24000,0.4,6
3,"[-0.711, 62.38, -5.0]",1000.0,24000,0.4,6
1,"[-0.524, 62.43, -5.0]",1819.2,24000,,6
1,"[-0.381, 62.476, -5.0]",1819.2,24000,,6
1,"[-0.259, 62.564, -5.0]",1819.2,24000,,6
1,"[-0.151, 62.667, -5.0]",1819.2,24000,,6
1,"[-0.052, 62.78, -5.0]",1819.2,24000,,6
1,"[0.037, 62.901, -5.0]",1819.2,24000,,6
1,"[0.118, 63.027, -5.0]",1819.2,24000,,6
1,"[0.193, 63.157, -5.0]",1819.2,24000,,6
1,"[0.26, 63.291, -5.0]",1819.2,24000,,6
1,"[0.322, 63.428, -5.0]",1819.2,24000,,6
1,"[0.378, 63.567, -5.0]",1819.2,24000,,6
1,"[0.43, 63.708, -5.0]",1819.2,24000,,6
1,"[0.476, 63.85, -5.0]",1819.2,24000,,6
1,"[0.518, 63.994, -5.0]",1819.2,24000,,6
1,"[0.556, 64.139, -5.0]",1819.2,24000,,6
1,"[0.589, 64.286, -5.0]",1819.2,24000,,6
1,"[0.619, 64.433, -5.0]",1819.2,24000,,6
1,"[0.645, 64.582, -5.0]",1819.2,24000,,6
1,"[0.666, 64.733, -5.0]",1819.2,24000,,6
1,"[0.683, 64.882, -5.0]",1819.2,24000,,6
1,"[0.696, 65.031, -5.0]",1819.2,24000,,6
1,"[0.705, 65.181, -5.0]",1819.2,24000,,6
1,"[0.708, 65.331, -5.0]",1819.2,24000,,6
1,"[0.707, 65.481, -5.0]",1819.2,24000,,6
1,"[0.701, 65.631, -5.0]",1819.2,24000,,6
1,"[0.69, 65.78, -5.0]",1819.2,24000,,6
1,"[0.672, 65.929, -5.0]",1819.2,24000,,6
1,"[0.648, 66.077, -5.0]",1819.2,24000,,6
1,"[0.618, 66.224, -5.0]",1819.2,24000,,6
1,"[0.578, 66.369, -5.0]",1819.2,24000,,6
1,"[0.532, 66.512, -5.0]",1819.2,24000,,6
1,"[0.524, 66.531, -5.0]",1819.2,24000,,6
1,"[0.374, 66.825, -5.0]",1819.2,24000,,6
1,"[0.172, 67.086, -5.0]",1819.2,24000,,6
1,"[-0.073, 67.306, -5.0]",1819.2,24000,,6
1,"[-0.355, 67.477, -5.0]",1819.2,24000,,6
1,"[-0.663, 67.595, -5.0]",1819.2,24000,,6
3,"[-1.145, 67.3, -5.0]",1000.0,24000,0.4,6
3,"[-1.156, 67.193, -5.0]",1000.0,24000,0.4,6
1,"[-1.155, 67.144, -5.0]",1000.0,24000,,6
1,"[-1.015, 62.887, -5.0]",1819.2,24000,,6
1,"[-1.013, 62.807, -5.0]",1000.0,24000,,6
3,"[-0.6, 62.42, -5.0]",1000.0,24000,0.4,6
3,"[-0.524, 62.43, -5.0]",1000.0,24000,0.4,6
1,"[-0.375, 62.47, -5.0]",1819.2,24000,,6
1,"[-0.347, 62.474, -5.0]",1819.2,24000,,6
1,"[-0.2, 62.504, -5.0]",1819.2,24000,,6
1,"[-0.076, 62.588, -5.0]",1819.2,24000,,6
1,"[0.037, 62.687, -5.0]",1819.2,24000,,6
1,"[0.139, 62.796, -5.0]",1819.2,24000,,6
1,"[0.233, 62.914, -5.0]",1819.2,24000,,6
1,"[0.318, 63.037, -5.0]",1819.2,24000,,6
1,"[0.396, 63.165, -5.0]",1819.2,24000,,6
1,"[0.468, 63.297, -5.0]",1819.2,24000,,6
1,"[0.533, 63.432, -5.0]",1819.2,24000,,6
1,"[0.593, 63.569, -5.0]",1819.2,24000,,6
1,"[0.647, 63.709, -5.0]",1819.2,24000,,6
1,"[0.697, 63.851, -5.0]",1819.2,24000,,6
1,"[0.741, 63.994, -5.0]",1819.2,24000,,6
1,"[0.781, 64.139, -5.0]",1819.2,24000,,6
1,"[0.816, 64.285, -5.0]",1819.2,24000,,6
1,"[0.847, 64.432, -5.0]",1819.2,24000,,6
1,"[0.873, 64.579, -5.0]",1819.2,24000,,6
1,"[0.895, 64.728, -5.0]",1819.2,24000,,6
1,"[0.912, 64.877, -5.0]",1819.2,24000,,6
1,"[0.925, 65.026, -5.0]",1819.2,24000,,6
1,"[0.933, 65.176, -5.0]",1819.2,24000,,6
1,"[0.936, 65.326, -5.0]",1819.2,24000,,6
1,"[0.934, 65.476, -5.0]",1819.2,24000,,6
1,"[0.927, 65.626, -5.0]",1819.2,24000,,6
1,"[0.913, 65.775, -5.0]",1819.2,24000,,6
1,"[0.894, 65.924, -5.0]",1819.2,24000,,6
1,"[0.868, 66.072, -5.0]",1819.2,24000,,6
1,"[0.834, 66.218, -5.0]",1819.2,24000,,6
1,"[0.808, 66.307, -5.0]",1819.2,24000,,6
1,"[0.689, 66.609, -5.0]",1819.2,24000,,6
1,"[0.517, 66.885, -5.0]",1819.2,24000,,6
1,"[0.299, 67.126, -5.0]",1819.2,24000,,6
1,"[0.042, 67.324, -5.0]",1819.2,24000,,6
1,"[-0.247, 67.472, -5.0]",1819.2,24000,,6
1,"[-0.558, 67.567, -5.0]",1819.2,24000,,6
3,"[-1.02, 67.24, -5.0]",1000.0,24000,0.4,6
3,"[-1.025, 67.151, -5.0]",1000.0,24000,0.4,6
1,"[-1.022, 67.084, -5.0]",1000.0,24000,,6
1,"[-0.801, 62.981, -5.0]",1819.2,24000,,6
1,"[-0.794, 62.85, -5.0]",1000.0,24000,,6
3,"[-0.652, 62.565, -5.0]",1000.0,24000,0.4,6
3,"[-0.347, 62.474, -5.0]",1000.0,24000,0.4,6
1,"[-0.283, 62.484, -5.0]",1819.2,24000,,6
1,"[-0.192, 62.492, -5.0]",1819.2,24000,,6
1,"[-0.042, 62.505, -5.0]",1819.2,24000,,6
1,"[0.086, 62.582, -5.0]",1819.2,24000,,6
1,"[0.204, 62.676, -5.0]",1819.2,24000,,6
1,"[0.311, 62.78, -5.0]",1819.2,24000,,6
1,"[0.409, 62.894, -5.0]",1819.2,24000,,6
1,"[0.5, 63.013, -5.0]",1819.2,24000,,6
1,"[0.583, 63.138, -5.0]",1819.2,24000,,6
1,"[0.659, 63.268, -5.0]",1819.2,24000,,6
1,"[0.728, 63.401, -5.0]",1819.2,24000,,6
1,"[0.792, 63.536, -5.0]",1819.2,24000,,6
1,"[0.85, 63.675, -5.0]",1819.2,24000,,6
1,"[0.903, 63.815, -5.0]",1819.2,24000,,6
1,"[0.951, 63.957, -5.0]",1819.2,24000,,6
1,"[0.993, 64.101, -5.0]",1819.2,24000,,6
1,"[1.031, 64.246, -5.0]",1819.2,24000,,6
1,"[1.064, 64.393, -5.0]",1819.2,24000,,6
1,"[1.092, 64.54, -5.0]",1819.2,24000,,6
